order_id,date,time,Start of Hour,order_item_count,ItemCountCategory,Start of Month,Day Name,Day Type,order_item_count (groups)
10936,"Friday, July 3, 2015",12:41:25,12:00:00 PM,2,1,"Wednesday, July 1, 2015",Friday,WeekDays,2
10937,"Friday, July 3, 2015",12:45:27,12:00:00 PM,2,1,"Wednesday, July 1, 2015",Friday,WeekDays,2
10938,"Friday, July 3, 2015",12:49:23,12:00:00 PM,1,1,"Wednesday, July 1, 2015",Friday,WeekDays,1
10939,"Friday, July 3, 2015",12:52:35,12:00:00 PM,1,1,"Wednesday, July 1, 2015",Friday,WeekDays,1
11403,"Friday, July 10, 2015",12:03:17,12:00:00 PM,1,1,"Wednesday, July 1, 2015",Friday,WeekDays,1
11404,"Friday, July 10, 2015",12:10:35,12:00:00 PM,1,1,"Wednesday, July 1, 2015",Friday,WeekDays,1
11405,"Friday, July 10, 2015",12:18:21,12:00:00 PM,1,1,"Wednesday, July 1, 2015",Friday,WeekDays,1
11406,"Friday, July 10, 2015",12:20:26,12:00:00 PM,3,1,"Wednesday, July 1, 2015",Friday,WeekDays,3
11407,"Friday, July 10, 2015",12:22:30,12:00:00 PM,3,1,"Wednesday, July 1, 2015",Friday,WeekDays,3
11408,"Friday, July 10, 2015",12:24:30,12:00:00 PM,2,1,"Wednesday, July 1, 2015",Friday,WeekDays,2
11409,"Friday, July 10, 2015",12:52:38,12:00:00 PM,1,1,"Wednesday, July 1, 2015",Friday,WeekDays,1
11410,"Friday, July 10, 2015",12:54:04,12:00:00 PM,4,1,"Wednesday, July 1, 2015",Friday,WeekDays,4
11411,"Friday, July 10, 2015",12:58:49,12:00:00 PM,7,10-Jun,"Wednesday, July 1, 2015",Friday,WeekDays,5 +
11815,"Friday, July 17, 2015",12:28:50,12:00:00 PM,1,1,"Wednesday, July 1, 2015",Friday,WeekDays,1
11816,"Friday, July 17, 2015",12:32:51,12:00:00 PM,1,1,"Wednesday, July 1, 2015",Friday,WeekDays,1
11817,"Friday, July 17, 2015",12:37:41,12:00:00 PM,4,1,"Wednesday, July 1, 2015",Friday,WeekDays,4
11818,"Friday, July 17, 2015",12:38:23,12:00:00 PM,3,1,"Wednesday, July 1, 2015",Friday,WeekDays,3
11819,"Friday, July 17, 2015",12:48:33,12:00:00 PM,1,1,"Wednesday, July 1, 2015",Friday,WeekDays,1
11820,"Friday, July 17, 2015",12:51:53,12:00:00 PM,1,1,"Wednesday, July 1, 2015",Friday,WeekDays,1
11821,"Friday, July 17, 2015",12:58:00,12:00:00 PM,2,1,"Wednesday, July 1, 2015",Friday,WeekDays,2
12252,"Friday, July 24, 2015",12:02:23,12:00:00 PM,5,1,"Wednesday, July 1, 2015",Friday,WeekDays,5 +
12253,"Friday, July 24, 2015",12:25:31,12:00:00 PM,2,1,"Wednesday, July 1, 2015",Friday,WeekDays,2
12254,"Friday, July 24, 2015",12:32:09,12:00:00 PM,3,1,"Wednesday, July 1, 2015",Friday,WeekDays,3
12255,"Friday, July 24, 2015",12:36:19,12:00:00 PM,1,1,"Wednesday, July 1, 2015",Friday,WeekDays,1
12256,"Friday, July 24, 2015",12:42:37,12:00:00 PM,3,1,"Wednesday, July 1, 2015",Friday,WeekDays,3
12257,"Friday, July 24, 2015",12:43:56,12:00:00 PM,13,11+,"Wednesday, July 1, 2015",Friday,WeekDays,5 +
12258,"Friday, July 24, 2015",12:53:15,12:00:00 PM,2,1,"Wednesday, July 1, 2015",Friday,WeekDays,2
12667,"Friday, July 31, 2015",12:24:22,12:00:00 PM,1,1,"Wednesday, July 1, 2015",Friday,WeekDays,1
12668,"Friday, July 31, 2015",12:38:07,12:00:00 PM,3,1,"Wednesday, July 1, 2015",Friday,WeekDays,3
12669,"Friday, July 31, 2015",12:38:41,12:00:00 PM,1,1,"Wednesday, July 1, 2015",Friday,WeekDays,1
12670,"Friday, July 31, 2015",12:53:21,12:00:00 PM,3,1,"Wednesday, July 1, 2015",Friday,WeekDays,3
13095,"Friday, August 7, 2015",12:12:13,12:00:00 PM,1,1,"Saturday, August 1, 2015",Friday,WeekDays,1
13096,"Friday, August 7, 2015",12:24:05,12:00:00 PM,7,10-Jun,"Saturday, August 1, 2015",Friday,WeekDays,5 +
13097,"Friday, August 7, 2015",12:31:36,12:00:00 PM,4,1,"Saturday, August 1, 2015",Friday,WeekDays,4
13098,"Friday, August 7, 2015",12:33:03,12:00:00 PM,1,1,"Saturday, August 1, 2015",Friday,WeekDays,1
13099,"Friday, August 7, 2015",12:50:43,12:00:00 PM,12,11+,"Saturday, August 1, 2015",Friday,WeekDays,5 +
13100,"Friday, August 7, 2015",12:53:47,12:00:00 PM,2,1,"Saturday, August 1, 2015",Friday,WeekDays,2
13101,"Friday, August 7, 2015",12:55:36,12:00:00 PM,4,1,"Saturday, August 1, 2015",Friday,WeekDays,4
13102,"Friday, August 7, 2015",12:56:53,12:00:00 PM,1,1,"Saturday, August 1, 2015",Friday,WeekDays,1
13515,"Friday, August 14, 2015",12:02:45,12:00:00 PM,1,1,"Saturday, August 1, 2015",Friday,WeekDays,1
13516,"Friday, August 14, 2015",12:06:16,12:00:00 PM,3,1,"Saturday, August 1, 2015",Friday,WeekDays,3
13517,"Friday, August 14, 2015",12:18:37,12:00:00 PM,3,1,"Saturday, August 1, 2015",Friday,WeekDays,3
13518,"Friday, August 14, 2015",12:19:26,12:00:00 PM,1,1,"Saturday, August 1, 2015",Friday,WeekDays,1
13519,"Friday, August 14, 2015",12:24:56,12:00:00 PM,1,1,"Saturday, August 1, 2015",Friday,WeekDays,1
13520,"Friday, August 14, 2015",12:28:15,12:00:00 PM,2,1,"Saturday, August 1, 2015",Friday,WeekDays,2
13521,"Friday, August 14, 2015",12:32:45,12:00:00 PM,1,1,"Saturday, August 1, 2015",Friday,WeekDays,1
13522,"Friday, August 14, 2015",12:35:19,12:00:00 PM,1,1,"Saturday, August 1, 2015",Friday,WeekDays,1
13523,"Friday, August 14, 2015",12:54:17,12:00:00 PM,12,11+,"Saturday, August 1, 2015",Friday,WeekDays,5 +
13946,"Friday, August 21, 2015",12:14:34,12:00:00 PM,1,1,"Saturday, August 1, 2015",Friday,WeekDays,1
13947,"Friday, August 21, 2015",12:17:25,12:00:00 PM,2,1,"Saturday, August 1, 2015",Friday,WeekDays,2
13948,"Friday, August 21, 2015",12:18:36,12:00:00 PM,7,10-Jun,"Saturday, August 1, 2015",Friday,WeekDays,5 +
13949,"Friday, August 21, 2015",12:33:11,12:00:00 PM,4,1,"Saturday, August 1, 2015",Friday,WeekDays,4
13950,"Friday, August 21, 2015",12:38:37,12:00:00 PM,3,1,"Saturday, August 1, 2015",Friday,WeekDays,3
13951,"Friday, August 21, 2015",12:45:33,12:00:00 PM,2,1,"Saturday, August 1, 2015",Friday,WeekDays,2
13952,"Friday, August 21, 2015",12:46:16,12:00:00 PM,1,1,"Saturday, August 1, 2015",Friday,WeekDays,1
13953,"Friday, August 21, 2015",12:48:30,12:00:00 PM,2,1,"Saturday, August 1, 2015",Friday,WeekDays,2
13954,"Friday, August 21, 2015",12:52:20,12:00:00 PM,1,1,"Saturday, August 1, 2015",Friday,WeekDays,1
13955,"Friday, August 21, 2015",12:56:28,12:00:00 PM,4,1,"Saturday, August 1, 2015",Friday,WeekDays,4
13956,"Friday, August 21, 2015",12:59:06,12:00:00 PM,1,1,"Saturday, August 1, 2015",Friday,WeekDays,1
13957,"Friday, August 21, 2015",12:59:35,12:00:00 PM,1,1,"Saturday, August 1, 2015",Friday,WeekDays,1
14353,"Friday, August 28, 2015",12:11:20,12:00:00 PM,5,1,"Saturday, August 1, 2015",Friday,WeekDays,5 +
14354,"Friday, August 28, 2015",12:50:31,12:00:00 PM,1,1,"Saturday, August 1, 2015",Friday,WeekDays,1
14744,"Friday, September 4, 2015",12:04:05,12:00:00 PM,7,10-Jun,"Tuesday, September 1, 2015",Friday,WeekDays,5 +
14745,"Friday, September 4, 2015",12:09:08,12:00:00 PM,2,1,"Tuesday, September 1, 2015",Friday,WeekDays,2
14746,"Friday, September 4, 2015",12:17:39,12:00:00 PM,1,1,"Tuesday, September 1, 2015",Friday,WeekDays,1
14747,"Friday, September 4, 2015",12:24:33,12:00:00 PM,3,1,"Tuesday, September 1, 2015",Friday,WeekDays,3
14748,"Friday, September 4, 2015",12:30:31,12:00:00 PM,1,1,"Tuesday, September 1, 2015",Friday,WeekDays,1
14749,"Friday, September 4, 2015",12:32:00,12:00:00 PM,3,1,"Tuesday, September 1, 2015",Friday,WeekDays,3
14750,"Friday, September 4, 2015",12:37:27,12:00:00 PM,4,1,"Tuesday, September 1, 2015",Friday,WeekDays,4
14751,"Friday, September 4, 2015",12:39:15,12:00:00 PM,3,1,"Tuesday, September 1, 2015",Friday,WeekDays,3
14752,"Friday, September 4, 2015",12:47:44,12:00:00 PM,6,10-Jun,"Tuesday, September 1, 2015",Friday,WeekDays,5 +
14753,"Friday, September 4, 2015",12:49:31,12:00:00 PM,1,1,"Tuesday, September 1, 2015",Friday,WeekDays,1
14754,"Friday, September 4, 2015",12:53:51,12:00:00 PM,1,1,"Tuesday, September 1, 2015",Friday,WeekDays,1
14755,"Friday, September 4, 2015",12:59:46,12:00:00 PM,4,1,"Tuesday, September 1, 2015",Friday,WeekDays,4
15157,"Friday, September 11, 2015",12:03:06,12:00:00 PM,1,1,"Tuesday, September 1, 2015",Friday,WeekDays,1
15158,"Friday, September 11, 2015",12:13:07,12:00:00 PM,1,1,"Tuesday, September 1, 2015",Friday,WeekDays,1
15159,"Friday, September 11, 2015",12:21:13,12:00:00 PM,2,1,"Tuesday, September 1, 2015",Friday,WeekDays,2
15160,"Friday, September 11, 2015",12:31:44,12:00:00 PM,2,1,"Tuesday, September 1, 2015",Friday,WeekDays,2
15161,"Friday, September 11, 2015",12:36:47,12:00:00 PM,5,1,"Tuesday, September 1, 2015",Friday,WeekDays,5 +
15596,"Friday, September 18, 2015",12:03:53,12:00:00 PM,4,1,"Tuesday, September 1, 2015",Friday,WeekDays,4
15597,"Friday, September 18, 2015",12:16:54,12:00:00 PM,1,1,"Tuesday, September 1, 2015",Friday,WeekDays,1
15598,"Friday, September 18, 2015",12:23:28,12:00:00 PM,1,1,"Tuesday, September 1, 2015",Friday,WeekDays,1
15599,"Friday, September 18, 2015",12:32:25,12:00:00 PM,2,1,"Tuesday, September 1, 2015",Friday,WeekDays,2
15600,"Friday, September 18, 2015",12:33:41,12:00:00 PM,2,1,"Tuesday, September 1, 2015",Friday,WeekDays,2
15601,"Friday, September 18, 2015",12:34:57,12:00:00 PM,1,1,"Tuesday, September 1, 2015",Friday,WeekDays,1
15602,"Friday, September 18, 2015",12:39:17,12:00:00 PM,1,1,"Tuesday, September 1, 2015",Friday,WeekDays,1
15603,"Friday, September 18, 2015",12:46:27,12:00:00 PM,2,1,"Tuesday, September 1, 2015",Friday,WeekDays,2
15604,"Friday, September 18, 2015",12:47:42,12:00:00 PM,1,1,"Tuesday, September 1, 2015",Friday,WeekDays,1
16320,"Friday, October 2, 2015",12:02:04,12:00:00 PM,1,1,"Thursday, October 1, 2015",Friday,WeekDays,1
16321,"Friday, October 2, 2015",12:04:35,12:00:00 PM,1,1,"Thursday, October 1, 2015",Friday,WeekDays,1
16322,"Friday, October 2, 2015",12:08:23,12:00:00 PM,2,1,"Thursday, October 1, 2015",Friday,WeekDays,2
16323,"Friday, October 2, 2015",12:08:48,12:00:00 PM,1,1,"Thursday, October 1, 2015",Friday,WeekDays,1
16324,"Friday, October 2, 2015",12:10:40,12:00:00 PM,4,1,"Thursday, October 1, 2015",Friday,WeekDays,4
16325,"Friday, October 2, 2015",12:20:52,12:00:00 PM,1,1,"Thursday, October 1, 2015",Friday,WeekDays,1
16326,"Friday, October 2, 2015",12:54:47,12:00:00 PM,1,1,"Thursday, October 1, 2015",Friday,WeekDays,1
16663,"Friday, October 9, 2015",12:03:21,12:00:00 PM,2,1,"Thursday, October 1, 2015",Friday,WeekDays,2
16664,"Friday, October 9, 2015",12:04:03,12:00:00 PM,1,1,"Thursday, October 1, 2015",Friday,WeekDays,1
16665,"Friday, October 9, 2015",12:05:45,12:00:00 PM,3,1,"Thursday, October 1, 2015",Friday,WeekDays,3
16666,"Friday, October 9, 2015",12:09:28,12:00:00 PM,1,1,"Thursday, October 1, 2015",Friday,WeekDays,1
16667,"Friday, October 9, 2015",12:15:09,12:00:00 PM,1,1,"Thursday, October 1, 2015",Friday,WeekDays,1
16668,"Friday, October 9, 2015",12:31:42,12:00:00 PM,8,10-Jun,"Thursday, October 1, 2015",Friday,WeekDays,5 +
16669,"Friday, October 9, 2015",12:34:12,12:00:00 PM,3,1,"Thursday, October 1, 2015",Friday,WeekDays,3
16670,"Friday, October 9, 2015",12:38:56,12:00:00 PM,4,1,"Thursday, October 1, 2015",Friday,WeekDays,4
16671,"Friday, October 9, 2015",12:43:20,12:00:00 PM,3,1,"Thursday, October 1, 2015",Friday,WeekDays,3
17051,"Friday, October 16, 2015",12:05:50,12:00:00 PM,1,1,"Thursday, October 1, 2015",Friday,WeekDays,1
17052,"Friday, October 16, 2015",12:07:20,12:00:00 PM,2,1,"Thursday, October 1, 2015",Friday,WeekDays,2
17053,"Friday, October 16, 2015",12:08:36,12:00:00 PM,5,1,"Thursday, October 1, 2015",Friday,WeekDays,5 +
17054,"Friday, October 16, 2015",12:23:13,12:00:00 PM,2,1,"Thursday, October 1, 2015",Friday,WeekDays,2
17055,"Friday, October 16, 2015",12:31:27,12:00:00 PM,1,1,"Thursday, October 1, 2015",Friday,WeekDays,1
17056,"Friday, October 16, 2015",12:33:35,12:00:00 PM,2,1,"Thursday, October 1, 2015",Friday,WeekDays,2
17057,"Friday, October 16, 2015",12:55:44,12:00:00 PM,1,1,"Thursday, October 1, 2015",Friday,WeekDays,1
17388,"Friday, October 23, 2015",12:16:55,12:00:00 PM,2,1,"Thursday, October 1, 2015",Friday,WeekDays,2
17389,"Friday, October 23, 2015",12:33:28,12:00:00 PM,1,1,"Thursday, October 1, 2015",Friday,WeekDays,1
17390,"Friday, October 23, 2015",12:34:44,12:00:00 PM,1,1,"Thursday, October 1, 2015",Friday,WeekDays,1
17391,"Friday, October 23, 2015",12:37:28,12:00:00 PM,3,1,"Thursday, October 1, 2015",Friday,WeekDays,3
17392,"Friday, October 23, 2015",12:37:35,12:00:00 PM,1,1,"Thursday, October 1, 2015",Friday,WeekDays,1
17393,"Friday, October 23, 2015",12:52:36,12:00:00 PM,1,1,"Thursday, October 1, 2015",Friday,WeekDays,1
17394,"Friday, October 23, 2015",12:53:54,12:00:00 PM,1,1,"Thursday, October 1, 2015",Friday,WeekDays,1
17395,"Friday, October 23, 2015",12:56:05,12:00:00 PM,1,1,"Thursday, October 1, 2015",Friday,WeekDays,1
17752,"Friday, October 30, 2015",12:04:23,12:00:00 PM,2,1,"Thursday, October 1, 2015",Friday,WeekDays,2
17753,"Friday, October 30, 2015",12:14:53,12:00:00 PM,10,10-Jun,"Thursday, October 1, 2015",Friday,WeekDays,5 +
17754,"Friday, October 30, 2015",12:19:17,12:00:00 PM,2,1,"Thursday, October 1, 2015",Friday,WeekDays,2
17755,"Friday, October 30, 2015",12:20:21,12:00:00 PM,5,1,"Thursday, October 1, 2015",Friday,WeekDays,5 +
17756,"Friday, October 30, 2015",12:29:34,12:00:00 PM,7,10-Jun,"Thursday, October 1, 2015",Friday,WeekDays,5 +
17757,"Friday, October 30, 2015",12:35:18,12:00:00 PM,1,1,"Thursday, October 1, 2015",Friday,WeekDays,1
17758,"Friday, October 30, 2015",12:49:24,12:00:00 PM,3,1,"Thursday, October 1, 2015",Friday,WeekDays,3
17759,"Friday, October 30, 2015",12:52:06,12:00:00 PM,4,1,"Thursday, October 1, 2015",Friday,WeekDays,4
17760,"Friday, October 30, 2015",12:52:51,12:00:00 PM,3,1,"Thursday, October 1, 2015",Friday,WeekDays,3
17761,"Friday, October 30, 2015",12:55:37,12:00:00 PM,5,1,"Thursday, October 1, 2015",Friday,WeekDays,5 +
18154,"Friday, November 6, 2015",12:05:47,12:00:00 PM,2,1,"Sunday, November 1, 2015",Friday,WeekDays,2
18155,"Friday, November 6, 2015",12:15:15,12:00:00 PM,2,1,"Sunday, November 1, 2015",Friday,WeekDays,2
18156,"Friday, November 6, 2015",12:19:01,12:00:00 PM,1,1,"Sunday, November 1, 2015",Friday,WeekDays,1
18157,"Friday, November 6, 2015",12:27:27,12:00:00 PM,4,1,"Sunday, November 1, 2015",Friday,WeekDays,4
18158,"Friday, November 6, 2015",12:29:19,12:00:00 PM,4,1,"Sunday, November 1, 2015",Friday,WeekDays,4
18159,"Friday, November 6, 2015",12:29:31,12:00:00 PM,4,1,"Sunday, November 1, 2015",Friday,WeekDays,4
18160,"Friday, November 6, 2015",12:30:45,12:00:00 PM,1,1,"Sunday, November 1, 2015",Friday,WeekDays,1
18161,"Friday, November 6, 2015",12:38:14,12:00:00 PM,1,1,"Sunday, November 1, 2015",Friday,WeekDays,1
18162,"Friday, November 6, 2015",12:51:56,12:00:00 PM,2,1,"Sunday, November 1, 2015",Friday,WeekDays,2
18561,"Friday, November 13, 2015",12:32:27,12:00:00 PM,2,1,"Sunday, November 1, 2015",Friday,WeekDays,2
18562,"Friday, November 13, 2015",12:42:13,12:00:00 PM,3,1,"Sunday, November 1, 2015",Friday,WeekDays,3
18563,"Friday, November 13, 2015",12:51:24,12:00:00 PM,2,1,"Sunday, November 1, 2015",Friday,WeekDays,2
18564,"Friday, November 13, 2015",12:53:30,12:00:00 PM,1,1,"Sunday, November 1, 2015",Friday,WeekDays,1
18565,"Friday, November 13, 2015",12:56:20,12:00:00 PM,1,1,"Sunday, November 1, 2015",Friday,WeekDays,1
18956,"Friday, November 20, 2015",12:21:50,12:00:00 PM,6,10-Jun,"Sunday, November 1, 2015",Friday,WeekDays,5 +
18957,"Friday, November 20, 2015",12:28:26,12:00:00 PM,9,10-Jun,"Sunday, November 1, 2015",Friday,WeekDays,5 +
18958,"Friday, November 20, 2015",12:41:52,12:00:00 PM,1,1,"Sunday, November 1, 2015",Friday,WeekDays,1
18959,"Friday, November 20, 2015",12:45:26,12:00:00 PM,3,1,"Sunday, November 1, 2015",Friday,WeekDays,3
18960,"Friday, November 20, 2015",12:48:00,12:00:00 PM,2,1,"Sunday, November 1, 2015",Friday,WeekDays,2
18961,"Friday, November 20, 2015",12:56:57,12:00:00 PM,2,1,"Sunday, November 1, 2015",Friday,WeekDays,2
19409,"Friday, November 27, 2015",12:02:51,12:00:00 PM,2,1,"Sunday, November 1, 2015",Friday,WeekDays,2
19410,"Friday, November 27, 2015",12:09:16,12:00:00 PM,2,1,"Sunday, November 1, 2015",Friday,WeekDays,2
19411,"Friday, November 27, 2015",12:13:36,12:00:00 PM,10,10-Jun,"Sunday, November 1, 2015",Friday,WeekDays,5 +
19412,"Friday, November 27, 2015",12:15:07,12:00:00 PM,1,1,"Sunday, November 1, 2015",Friday,WeekDays,1
19413,"Friday, November 27, 2015",12:22:17,12:00:00 PM,1,1,"Sunday, November 1, 2015",Friday,WeekDays,1
19414,"Friday, November 27, 2015",12:24:55,12:00:00 PM,1,1,"Sunday, November 1, 2015",Friday,WeekDays,1
19415,"Friday, November 27, 2015",12:25:45,12:00:00 PM,1,1,"Sunday, November 1, 2015",Friday,WeekDays,1
19416,"Friday, November 27, 2015",12:26:53,12:00:00 PM,1,1,"Sunday, November 1, 2015",Friday,WeekDays,1
19417,"Friday, November 27, 2015",12:30:45,12:00:00 PM,7,10-Jun,"Sunday, November 1, 2015",Friday,WeekDays,5 +
19418,"Friday, November 27, 2015",12:41:58,12:00:00 PM,1,1,"Sunday, November 1, 2015",Friday,WeekDays,1
19419,"Friday, November 27, 2015",12:47:19,12:00:00 PM,1,1,"Sunday, November 1, 2015",Friday,WeekDays,1
19420,"Friday, November 27, 2015",12:48:13,12:00:00 PM,4,1,"Sunday, November 1, 2015",Friday,WeekDays,4
19851,"Friday, December 4, 2015",12:29:11,12:00:00 PM,2,1,"Tuesday, December 1, 2015",Friday,WeekDays,2
19852,"Friday, December 4, 2015",12:30:25,12:00:00 PM,2,1,"Tuesday, December 1, 2015",Friday,WeekDays,2
19853,"Friday, December 4, 2015",12:34:57,12:00:00 PM,1,1,"Tuesday, December 1, 2015",Friday,WeekDays,1
19854,"Friday, December 4, 2015",12:41:47,12:00:00 PM,2,1,"Tuesday, December 1, 2015",Friday,WeekDays,2
19855,"Friday, December 4, 2015",12:52:17,12:00:00 PM,1,1,"Tuesday, December 1, 2015",Friday,WeekDays,1
19856,"Friday, December 4, 2015",12:55:04,12:00:00 PM,4,1,"Tuesday, December 1, 2015",Friday,WeekDays,4
19857,"Friday, December 4, 2015",12:55:08,12:00:00 PM,1,1,"Tuesday, December 1, 2015",Friday,WeekDays,1
20273,"Friday, December 11, 2015",12:01:10,12:00:00 PM,4,1,"Tuesday, December 1, 2015",Friday,WeekDays,4
20274,"Friday, December 11, 2015",12:07:10,12:00:00 PM,3,1,"Tuesday, December 1, 2015",Friday,WeekDays,3
20275,"Friday, December 11, 2015",12:09:30,12:00:00 PM,2,1,"Tuesday, December 1, 2015",Friday,WeekDays,2
20276,"Friday, December 11, 2015",12:10:30,12:00:00 PM,1,1,"Tuesday, December 1, 2015",Friday,WeekDays,1
20277,"Friday, December 11, 2015",12:12:43,12:00:00 PM,1,1,"Tuesday, December 1, 2015",Friday,WeekDays,1
20278,"Friday, December 11, 2015",12:30:34,12:00:00 PM,1,1,"Tuesday, December 1, 2015",Friday,WeekDays,1
20279,"Friday, December 11, 2015",12:37:55,12:00:00 PM,5,1,"Tuesday, December 1, 2015",Friday,WeekDays,5 +
20280,"Friday, December 11, 2015",12:42:07,12:00:00 PM,1,1,"Tuesday, December 1, 2015",Friday,WeekDays,1
20281,"Friday, December 11, 2015",12:42:33,12:00:00 PM,3,1,"Tuesday, December 1, 2015",Friday,WeekDays,3
20282,"Friday, December 11, 2015",12:46:09,12:00:00 PM,4,1,"Tuesday, December 1, 2015",Friday,WeekDays,4
20283,"Friday, December 11, 2015",12:50:20,12:00:00 PM,1,1,"Tuesday, December 1, 2015",Friday,WeekDays,1
20698,"Friday, December 18, 2015",12:05:52,12:00:00 PM,1,1,"Tuesday, December 1, 2015",Friday,WeekDays,1
20699,"Friday, December 18, 2015",12:09:08,12:00:00 PM,1,1,"Tuesday, December 1, 2015",Friday,WeekDays,1
20700,"Friday, December 18, 2015",12:11:18,12:00:00 PM,1,1,"Tuesday, December 1, 2015",Friday,WeekDays,1
20701,"Friday, December 18, 2015",12:11:46,12:00:00 PM,2,1,"Tuesday, December 1, 2015",Friday,WeekDays,2
20702,"Friday, December 18, 2015",12:15:05,12:00:00 PM,2,1,"Tuesday, December 1, 2015",Friday,WeekDays,2
20703,"Friday, December 18, 2015",12:22:17,12:00:00 PM,1,1,"Tuesday, December 1, 2015",Friday,WeekDays,1
20704,"Friday, December 18, 2015",12:35:06,12:00:00 PM,11,11+,"Tuesday, December 1, 2015",Friday,WeekDays,5 +
20705,"Friday, December 18, 2015",12:45:24,12:00:00 PM,1,1,"Tuesday, December 1, 2015",Friday,WeekDays,1
20706,"Friday, December 18, 2015",12:48:35,12:00:00 PM,1,1,"Tuesday, December 1, 2015",Friday,WeekDays,1
20707,"Friday, December 18, 2015",12:58:20,12:00:00 PM,1,1,"Tuesday, December 1, 2015",Friday,WeekDays,1
84,"Friday, January 2, 2015",13:13:41,1:00:00 PM,1,1,"Thursday, January 1, 2015",Friday,WeekDays,1
85,"Friday, January 2, 2015",13:34:49,1:00:00 PM,4,1,"Thursday, January 1, 2015",Friday,WeekDays,4
86,"Friday, January 2, 2015",13:40:31,1:00:00 PM,1,1,"Thursday, January 1, 2015",Friday,WeekDays,1
515,"Friday, January 9, 2015",13:07:37,1:00:00 PM,2,1,"Thursday, January 1, 2015",Friday,WeekDays,2
516,"Friday, January 9, 2015",13:09:09,1:00:00 PM,2,1,"Thursday, January 1, 2015",Friday,WeekDays,2
517,"Friday, January 9, 2015",13:09:11,1:00:00 PM,1,1,"Thursday, January 1, 2015",Friday,WeekDays,1
518,"Friday, January 9, 2015",13:11:25,1:00:00 PM,3,1,"Thursday, January 1, 2015",Friday,WeekDays,3
519,"Friday, January 9, 2015",13:15:20,1:00:00 PM,1,1,"Thursday, January 1, 2015",Friday,WeekDays,1
520,"Friday, January 9, 2015",13:22:33,1:00:00 PM,1,1,"Thursday, January 1, 2015",Friday,WeekDays,1
521,"Friday, January 9, 2015",13:43:07,1:00:00 PM,1,1,"Thursday, January 1, 2015",Friday,WeekDays,1
918,"Friday, January 16, 2015",13:06:04,1:00:00 PM,1,1,"Thursday, January 1, 2015",Friday,WeekDays,1
919,"Friday, January 16, 2015",13:11:15,1:00:00 PM,1,1,"Thursday, January 1, 2015",Friday,WeekDays,1
920,"Friday, January 16, 2015",13:16:55,1:00:00 PM,2,1,"Thursday, January 1, 2015",Friday,WeekDays,2
921,"Friday, January 16, 2015",13:18:32,1:00:00 PM,2,1,"Thursday, January 1, 2015",Friday,WeekDays,2
922,"Friday, January 16, 2015",13:19:43,1:00:00 PM,3,1,"Thursday, January 1, 2015",Friday,WeekDays,3
923,"Friday, January 16, 2015",13:23:29,1:00:00 PM,2,1,"Thursday, January 1, 2015",Friday,WeekDays,2
924,"Friday, January 16, 2015",13:27:57,1:00:00 PM,2,1,"Thursday, January 1, 2015",Friday,WeekDays,2
925,"Friday, January 16, 2015",13:42:47,1:00:00 PM,1,1,"Thursday, January 1, 2015",Friday,WeekDays,1
926,"Friday, January 16, 2015",13:51:38,1:00:00 PM,4,1,"Thursday, January 1, 2015",Friday,WeekDays,4
927,"Friday, January 16, 2015",13:59:21,1:00:00 PM,9,10-Jun,"Thursday, January 1, 2015",Friday,WeekDays,5 +
1334,"Friday, January 23, 2015",13:00:58,1:00:00 PM,1,1,"Thursday, January 1, 2015",Friday,WeekDays,1
1335,"Friday, January 23, 2015",13:10:36,1:00:00 PM,1,1,"Thursday, January 1, 2015",Friday,WeekDays,1
1336,"Friday, January 23, 2015",13:14:10,1:00:00 PM,1,1,"Thursday, January 1, 2015",Friday,WeekDays,1
1337,"Friday, January 23, 2015",13:44:49,1:00:00 PM,1,1,"Thursday, January 1, 2015",Friday,WeekDays,1
1338,"Friday, January 23, 2015",13:47:01,1:00:00 PM,3,1,"Thursday, January 1, 2015",Friday,WeekDays,3
1736,"Friday, January 30, 2015",13:34:18,1:00:00 PM,1,1,"Thursday, January 1, 2015",Friday,WeekDays,1
1737,"Friday, January 30, 2015",13:41:21,1:00:00 PM,3,1,"Thursday, January 1, 2015",Friday,WeekDays,3
1738,"Friday, January 30, 2015",13:46:49,1:00:00 PM,4,1,"Thursday, January 1, 2015",Friday,WeekDays,4
1739,"Friday, January 30, 2015",13:49:56,1:00:00 PM,2,1,"Thursday, January 1, 2015",Friday,WeekDays,2
2186,"Friday, February 6, 2015",13:03:16,1:00:00 PM,1,1,"Sunday, February 1, 2015",Friday,WeekDays,1
